x;y
120;120
120;120
120;120
120;120
117;120
113;120
110;120
102;120
98;120
97;120
97;120
97;120
97;120
97;120
97;120
97;120
97;118
97;115
97;111
97;104
97;100
97;96
97;93
97;85
93;82
90;79
87;75
80;68
76;65
72;60
67;55
58;46
53;41
48;36
43;32
34;22
29;17
24;13
15;3
10;-1
6;-5
1;-10
-3;-15
-13;-24
-17;-29
-22;-34
-31;-43
-36;-48
-40;-52
-44;-56
-50;-62
-54;-66
-57;-69
-61;-73
-64;-76
-71;-83
-74;-86
-77;-89
-81;-93
-87;-100
-91;-103
-94;-108
-97;-113
-103;-122
-106;-127
-110;-130
-113;-130
-121;-130
-123;-130
-124;-130
-126;-130
-129;-130
-130;-130
-131;-130
-131;-130
-131;-130
-131;-130
-131;-130
-131;-130
-131;-130
-131;-130
-131;-130
-131;-130
-131;-130
-131;-130
-131;-130
