x;y
112;11
108;9
104;6
99;4
91;0
95;0
99;0
103;0
107;0
111;0
112;0
108;0
100;0
96;0
92;0
89;0
84;0
81;0
78;0
75;0
73;0
69;0
67;-1
65;-5
63;-8
55;-17
50;-22
46;-23
41;-18
31;-9
27;-4
22;0
17;5
7;14
3;19
0;22
-3;26
-6;28
-13;21
-16;18
-20;14
-23;11
-30;4
-36;-2
-43;-8
-46;-12
-50;-9
-53;-5
-60;1
-63;4
-67;8
-70;11
-77;18
-78;22
-78;25
-78;29
-78;33
-78;40
-78;47
-78;51
-78;53
-78;53
-78;53
-76;53
-72;52
-68;51
-65;49
-57;46
-53;44
-48;43
-39;43
-34;43
-29;43
-25;43
